tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,month
1854,21:56.6,52:50.6,3616,Steinway St & 28 Ave,40.7656251,-73.9136695,3605,31 Ave & Crescent St,40.7658346,-73.9265474,14741,Subscriber,1957,Jan-19
285,21:58.2,26:43.6,280,E 10 St & 5 Ave,40.73331967,-73.99510132,403,E 2 St & 2 Ave,40.72502876,-73.99069656,21299,Subscriber,1991,Jan-19
474,21:59.6,29:54.4,128,MacDougal St & Prince St,40.72710258,-74.00297088,3461,Murray St & Greenwich St,40.71485151,-74.01122332,25052,Subscriber,1986,Jan-19
223,22:01.2,25:45.1,3283,W 89 St & Columbus Ave,40.7882213,-73.97041561,3314,W 95 St & Broadway,40.7937704,-73.971888,34971,Subscriber,1978,Jan-19
931,22:02.2,37:34.1,391,Clark St & Henry St,40.69760127,-73.99344559,467,Dean St & 4 Ave,40.68312489,-73.97895137,31439,Subscriber,1969,Jan-19
826,22:05.9,35:52.4,509,9 Ave & W 22 St,40.7454973,-74.00197139,432,E 7 St & Avenue A,40.72621788,-73.98379855,16322,Subscriber,1988,Jan-19
1653,22:05.9,49:39.1,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,368,Carmine St & 6 Ave,40.73038599,-74.00214988,33428,Subscriber,1979,Jan-19
422,22:07.7,29:10.4,3158,W 63 St & Broadway,40.77163851,-73.98261428,479,9 Ave & W 45 St,40.76019252,-73.9912551,35145,Subscriber,1968,Jan-19
112,22:16.6,24:09.4,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,35438,Subscriber,1985,Jan-19
533,22:09.1,31:03.1,3319,14 St & 5 Ave,40.666287,-73.98895053,3398,Smith St & 9 St,40.6746957,-73.99785768,33859,Subscriber,1972,Jan-19
1937,22:06.9,54:24.6,3282,5 Ave & E 88 St,40.78307,-73.95939,3163,Central Park West & W 68 St,40.7734066,-73.97782542,14843,Subscriber,1981,Jan-19
1038,22:12.5,39:31.3,469,Broadway & W 53 St,40.76344058,-73.98268129,519,Pershing Square North,40.751873,-73.977706,27418,Customer,1989,Jan-19
1198,22:12.9,42:11.7,311,Norfolk St & Broome St,40.7172274,-73.98802084,389,Broadway & Berry St,40.71044554,-73.96525063,15135,Customer,1993,Jan-19
198,22:17.4,25:35.9,174,E 25 St & 1 Ave,40.7381765,-73.97738662,536,1 Ave & E 30 St,40.74144387,-73.97536082,33106,Subscriber,1988,Jan-19
494,22:16.9,30:31.9,3156,E 72 St & York Ave,40.76663814,-73.95348296,3156,E 72 St & York Ave,40.76663814,-73.95348296,16118,Subscriber,1958,Jan-19
1518,22:19.7,47:38.4,278,Concord St & Bridge St,40.69766564,-73.98476437,3117,Franklin St & Dupont St,40.73564,-73.95866,34024,Subscriber,1991,Jan-19
562,22:27.7,31:50.1,503,E 20 St & Park Ave,40.73827428,-73.98751968,504,1 Ave & E 16 St,40.73221853,-73.98165557,19864,Subscriber,1956,Jan-19
767,22:24.2,35:11.7,525,W 34 St & 11 Ave,40.75594159,-74.0021163,529,W 42 St & 8 Ave,40.7575699,-73.99098507,30971,Customer,1969,Jan-19
2133,22:27.9,58:01.6,301,E 2 St & Avenue B,40.72217444,-73.98368779,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,32277,Subscriber,1989,Jan-19
1971,22:25.2,55:16.7,484,W 44 St & 5 Ave,40.75500254,-73.98014437,195,Liberty St & Broadway,40.70905623,-74.01043382,34980,Subscriber,1994,Jan-19
625,22:25.5,32:50.7,3684,W 12 St & W 4 St,40.73756121,-74.00398269,525,W 34 St & 11 Ave,40.75594159,-74.0021163,33575,Subscriber,1959,Jan-19
787,22:28.7,35:36.4,315,South St & Gouverneur Ln,40.70355377,-74.00670227,3435,Grand St & Elizabeth St,40.718822,-73.99596,35325,Subscriber,1969,Jan-19
553,22:28.3,31:42.1,3674,Jay St & York St,40.70140317,-73.9867267,421,Clermont Ave & Park Ave,40.69573398,-73.97129668,35182,Subscriber,1958,Jan-19
184,22:27.8,25:32.5,3412,Pacific St & Nevins St,40.6853761,-73.98302136,3486,Schermerhorn St & Bond St,40.68841743,-73.98451656,31570,Subscriber,1961,Jan-19
467,22:27.9,30:15.8,3538,W 110 St & Amsterdam Ave,40.802692,-73.96295,3328,W 100 St & Manhattan Ave,40.795,-73.9645,33830,Subscriber,1954,Jan-19
359,22:31.8,28:31.0,382,University Pl & E 14 St,40.73492695,-73.99200509,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,25335,Subscriber,1971,Jan-19
507,22:40.8,31:08.1,471,Grand St & Havemeyer St,40.71286844,-73.95698119,3082,Hope St & Union Ave,40.71167351,-73.95141312,35386,Subscriber,1987,Jan-19
2259,22:32.5,00:12.3,499,Broadway & W 60 St,40.76915505,-73.98191841,507,E 25 St & 2 Ave,40.73912601,-73.97973776,25813,Subscriber,1978,Jan-19
156,22:31.2,25:08.1,3536,W 116 St & Broadway,40.8082,-73.9641,3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104,14654,Subscriber,1993,Jan-19
267,22:34.4,27:01.4,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,3092,Berry St & N 8 St,40.7190095,-73.95852515,32863,Subscriber,1988,Jan-19
1475,22:34.1,47:09.2,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3137,5 Ave & E 73 St,40.77282817,-73.96685276,32577,Customer,1973,Jan-19
351,22:37.8,28:29.4,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,31448,Subscriber,1985,Jan-19
885,22:40.7,37:26.3,391,Clark St & Henry St,40.69760127,-73.99344559,467,Dean St & 4 Ave,40.68312489,-73.97895137,33675,Subscriber,1969,Jan-19
672,22:37.2,33:50.0,3467,W Broadway & Spring Street,40.72494672,-74.00165856,405,Washington St & Gansevoort St,40.739323,-74.008119,28653,Subscriber,1989,Jan-19
518,22:37.2,31:16.1,297,E 15 St & 3 Ave,40.734232,-73.986923,168,W 18 St & 6 Ave,40.73971301,-73.99456405,16033,Subscriber,1966,Jan-19
312,22:39.1,27:51.3,3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457,3537,Carlton Ave & Dean St,40.6809741,-73.9710097,16340,Subscriber,1988,Jan-19
418,22:41.6,29:40.1,468,Broadway & W 56 St,40.7652654,-73.98192338,267,Broadway & W 36 St,40.75097711,-73.98765428,29180,Subscriber,1990,Jan-19
313,22:41.2,27:54.9,128,MacDougal St & Prince St,40.72710258,-74.00297088,3244,University Pl & E 8 St,40.73143724,-73.99490342,32518,Subscriber,1995,Jan-19
287,22:45.6,27:32.9,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,3684,W 12 St & W 4 St,40.73756121,-74.00398269,33006,Subscriber,1982,Jan-19
1475,22:41.4,47:16.7,3521,Lenox Ave & W 111 St,40.7987859,-73.9523,3137,5 Ave & E 73 St,40.77282817,-73.96685276,25824,Customer,1974,Jan-19
1001,22:47.1,39:29.1,469,Broadway & W 53 St,40.76344058,-73.98268129,519,Pershing Square North,40.751873,-73.977706,16045,Customer,1992,Jan-19
1204,22:44.3,42:48.8,456,E 53 St & Madison Ave,40.7597108,-73.97402311,403,E 2 St & 2 Ave,40.72502876,-73.99069656,29987,Customer,1969,Jan-19
578,22:47.8,32:26.6,3345,Madison Ave & E 99 St,40.78948542,-73.95242929,3284,E 88 St & Park Ave,40.7814107,-73.95595908,21011,Subscriber,1954,Jan-19
488,22:44.8,30:53.4,483,E 12 St & 3 Ave,40.73223272,-73.98889957,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,32984,Subscriber,1998,Jan-19
1749,22:45.9,51:55.8,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579,33149,Subscriber,1976,Jan-19
409,22:50.2,29:39.2,494,W 26 St & 8 Ave,40.74734825,-73.99723551,477,W 41 St & 8 Ave,40.75640548,-73.9900262,31662,Subscriber,1979,Jan-19
1340,22:50.3,45:11.2,3424,E 106 St & Lexington Ave,40.791976,-73.945993,3164,Columbus Ave & W 72 St,40.7770575,-73.97898475,32619,Subscriber,1993,Jan-19
745,22:56.5,35:21.7,446,W 24 St & 7 Ave,40.74487634,-73.99529885,254,W 11 St & 6 Ave,40.73532427,-73.99800419,31425,Subscriber,1991,Jan-19
329,22:51.5,28:20.6,3637,Fulton St & Waverly Ave,40.68323865,-73.96599591,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,34344,Subscriber,1979,Jan-19
280,22:51.9,27:32.5,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3288,E 88 St & 1 Ave,40.778301,-73.9488134,27870,Subscriber,1974,Jan-19
797,22:52.9,36:10.2,355,Bayard St & Baxter St,40.71602118,-73.99974372,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,34656,Subscriber,1998,Jan-19
819,22:52.4,36:31.4,3641,Broadway & W 25 St,40.74286877,-73.98918629,128,MacDougal St & Prince St,40.72710258,-74.00297088,34747,Subscriber,1985,Jan-19
833,22:54.7,36:47.8,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3364,Carroll St & 5 Ave,40.6751622,-73.9814832,30660,Subscriber,1981,Jan-19
1117,22:53.7,41:31.4,462,W 22 St & 10 Ave,40.74691959,-74.00451887,426,West St & Chambers St,40.71754834,-74.01322069,30459,Subscriber,1993,Jan-19
2213,22:54.0,59:47.6,497,E 17 St & Broadway,40.73704984,-73.99009296,386,Centre St & Worth St,40.71494807,-74.00234482,31140,Customer,1969,Jan-19
950,22:54.0,38:44.9,328,Watts St & Greenwich St,40.72405549,-74.00965965,363,West Thames St,40.70834698,-74.01713445,19670,Customer,1969,Jan-19
877,22:57.1,37:34.6,528,2 Ave & E 31 St,40.74290902,-73.97706058,473,Rivington St & Chrystie St,40.72110063,-73.9919254,18861,Subscriber,1991,Jan-19
174,22:54.4,25:49.3,3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214,3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149,28813,Subscriber,2002,Jan-19
155,23:00.8,25:35.8,174,E 25 St & 1 Ave,40.7381765,-73.97738662,536,1 Ave & E 30 St,40.74144387,-73.97536082,32702,Subscriber,1987,Jan-19
620,22:59.9,33:20.3,3671,E 81 St & 2 Ave,40.77477945,-73.95427465,3141,1 Ave & E 68 St,40.76500525,-73.95818491,33414,Subscriber,1979,Jan-19
1021,23:01.3,40:02.8,3259,9 Ave & W 28 St,40.74937024,-73.99923384,508,W 46 St & 11 Ave,40.76341379,-73.99667444,19628,Subscriber,1973,Jan-19
1426,23:01.2,46:48.0,3082,Hope St & Union Ave,40.71167351,-73.95141312,3489,Gold St & Frankfort St,40.71069995,-74.00354147,15745,Customer,1969,Jan-19
600,23:08.9,33:09.4,127,Barrow St & Hudson St,40.73172428,-74.00674436,3684,W 12 St & W 4 St,40.73756121,-74.00398269,33409,Subscriber,1962,Jan-19
227,23:03.1,26:50.6,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,3159,W 67 St & Broadway,40.77492513,-73.98266566,31436,Subscriber,1965,Jan-19
270,23:07.8,27:38.2,442,W 27 St & 7 Ave,40.746647,-73.993915,3641,Broadway & W 25 St,40.74286877,-73.98918629,26798,Subscriber,1966,Jan-19
229,23:04.8,26:54.2,477,W 41 St & 8 Ave,40.75640548,-73.9900262,533,Broadway & W 38 St,40.75299641,-73.98721619,32332,Subscriber,1990,Jan-19
196,23:12.7,26:28.7,423,W 54 St & 9 Ave,40.76584941,-73.98690506,479,9 Ave & W 45 St,40.76019252,-73.9912551,29754,Subscriber,1991,Jan-19
502,23:05.8,31:28.1,285,Broadway & E 14 St,40.73454567,-73.99074142,507,E 25 St & 2 Ave,40.73912601,-73.97973776,32095,Subscriber,1978,Jan-19
1237,23:04.5,43:42.4,3158,W 63 St & Broadway,40.77163851,-73.98261428,3259,9 Ave & W 28 St,40.74937024,-73.99923384,34205,Subscriber,1969,Jan-19
1157,23:06.0,42:23.3,476,E 31 St & 3 Ave,40.74394314,-73.97966069,525,W 34 St & 11 Ave,40.75594159,-74.0021163,33346,Subscriber,1986,Jan-19
2195,23:15.5,59:50.7,497,E 17 St & Broadway,40.73704984,-73.99009296,386,Centre St & Worth St,40.71494807,-74.00234482,18540,Customer,1969,Jan-19
544,22:47.1,31:51.5,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,282,Kent Ave & S 11 St,40.70764494,-73.96841526,32127,Subscriber,1980,Jan-19
1150,23:09.1,42:19.4,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3458,W 55 St & 6 Ave,40.76309387,-73.97835016,32208,Subscriber,1965,Jan-19
565,23:08.9,32:34.8,3578,Park Pl & Franklin Ave,40.6741806,-73.9564947,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,32145,Subscriber,1994,Jan-19
1618,23:09.9,50:08.1,379,W 31 St & 7 Ave,40.749156,-73.9916,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,30839,Customer,1969,Jan-19
1648,23:09.8,50:38.0,379,W 31 St & 7 Ave,40.749156,-73.9916,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,29806,Customer,1969,Jan-19
296,23:10.2,28:06.5,3641,Broadway & W 25 St,40.74286877,-73.98918629,472,E 32 St & Park Ave,40.7457121,-73.98194829,31602,Subscriber,1989,Jan-19
1140,23:10.4,42:11.2,3137,5 Ave & E 73 St,40.77282817,-73.96685276,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,34368,Subscriber,1980,Jan-19
338,23:15.1,28:53.3,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,484,W 44 St & 5 Ave,40.75500254,-73.98014437,34822,Subscriber,1992,Jan-19
180,23:12.0,26:12.7,268,Howard St & Centre St,40.71910537,-73.99973337,377,6 Ave & Canal St,40.72243797,-74.00566443,31249,Subscriber,1968,Jan-19
1438,23:11.2,47:09.4,456,E 53 St & Madison Ave,40.7597108,-73.97402311,265,Stanton St & Chrystie St,40.72229346,-73.99147535,31417,Subscriber,1993,Jan-19
772,23:15.9,36:08.5,3403,4 Ave & 9 St,40.6705135,-73.98876585,3321,Clinton St & Union St,40.6831164,-73.99785267,17041,Subscriber,1965,Jan-19
803,23:13.5,36:36.7,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145,32663,Subscriber,1978,Jan-19
318,23:17.4,28:35.8,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,411,E 6 St & Avenue D,40.72228087,-73.97668709,34063,Subscriber,1995,Jan-19
1139,23:15.9,42:15.4,254,W 11 St & 6 Ave,40.73532427,-73.99800419,3712,W 35 St & Dyer Ave,40.75469175,-73.99740189,30451,Subscriber,1965,Jan-19
546,23:18.0,32:24.2,525,W 34 St & 11 Ave,40.75594159,-74.0021163,529,W 42 St & 8 Ave,40.7575699,-73.99098507,32951,Subscriber,1994,Jan-19
1130,23:17.9,42:08.3,476,E 31 St & 3 Ave,40.74394314,-73.97966069,525,W 34 St & 11 Ave,40.75594159,-74.0021163,31951,Subscriber,1987,Jan-19
1415,23:18.6,46:53.8,3082,Hope St & Union Ave,40.71167351,-73.95141312,3489,Gold St & Frankfort St,40.71069995,-74.00354147,28658,Customer,1969,Jan-19
70,23:19.9,24:30.5,340,Madison St & Clinton St,40.71269042,-73.98776323,291,Madison St & Montgomery St,40.713126,-73.984844,25889,Subscriber,1985,Jan-19
145,23:25.6,25:51.1,502,Henry St & Grand St,40.714215,-73.981346,350,Clinton St & Grand St,40.71559509,-73.9870295,32142,Subscriber,1974,Jan-19
1775,23:20.1,52:55.5,3137,5 Ave & E 73 St,40.77282817,-73.96685276,3367,5 Ave & E 103 St,40.7922553,-73.95249933,35328,Customer,1969,Jan-19
1058,23:35.4,41:14.0,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,2010,Grand St & Greene St,40.72165481,-74.00234737,14865,Subscriber,1989,Jan-19
302,23:26.0,28:28.3,402,Broadway & E 22 St,40.7403432,-73.98955109,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,31245,Subscriber,1993,Jan-19
71,23:24.9,24:36.5,3226,W 82 St & Central Park West,40.78275,-73.97137,3168,Central Park West & W 85 St,40.78472675,-73.96961715,20252,Subscriber,1956,Jan-19
586,23:29.7,33:16.1,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,27766,Subscriber,1980,Jan-19
693,23:34.1,35:07.5,3427,Lafayette St & Jersey St,40.72430527,-73.99600983,487,E 20 St & FDR Drive,40.73314259,-73.97573881,16502,Subscriber,1992,Jan-19
321,23:28.7,28:50.7,3145,E 84 St & Park Ave,40.77862688,-73.95772073,3143,5 Ave & E 78 St,40.77632142,-73.96427393,21510,Subscriber,1945,Jan-19
839,23:31.3,37:30.4,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,143,Clinton St & Joralemon St,40.69239502,-73.99337909,28213,Subscriber,1989,Jan-19
2164,23:40.1,59:44.2,497,E 17 St & Broadway,40.73704984,-73.99009296,386,Centre St & Worth St,40.71494807,-74.00234482,30800,Customer,1969,Jan-19
1237,23:40.3,44:18.1,3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3075,Division Ave & Marcy Ave,40.70708701,-73.95796783,19687,Subscriber,1984,Jan-19
1126,23:42.0,42:28.5,330,Reade St & Broadway,40.71450451,-74.00562789,285,Broadway & E 14 St,40.73454567,-73.99074142,19797,Subscriber,1962,Jan-19
2934,23:40.6,12:34.7,3405,5 St & 6 Ave,40.6704836,-73.98208968,2008,Little West St & 1 Pl,40.70569254,-74.01677685,34795,Subscriber,1985,Jan-19
479,23:41.0,31:40.8,359,E 47 St & Park Ave,40.75510267,-73.97498696,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,29863,Subscriber,1988,Jan-19
357,23:42.2,29:39.2,174,E 25 St & 1 Ave,40.7381765,-73.97738662,528,2 Ave & E 31 St,40.74290902,-73.97706058,25041,Subscriber,1987,Jan-19
1621,23:44.5,50:45.5,447,8 Ave & W 52 St,40.76370739,-73.9851615,426,West St & Chambers St,40.71754834,-74.01322069,19811,Subscriber,1985,Jan-19
2258,23:47.3,01:26.0,3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695,3452,Bayard St & Leonard St,40.71915572,-73.94885391,32230,Subscriber,1985,Jan-19
513,23:54.7,32:28.5,285,Broadway & E 14 St,40.73454567,-73.99074142,238,Bank St & Washington St,40.7361967,-74.00859207,25938,Subscriber,1980,Jan-19
381,23:55.1,30:17.0,533,Broadway & W 38 St,40.75299641,-73.98721619,486,Broadway & W 29 St,40.7462009,-73.98855723,33971,Subscriber,1977,Jan-19
337,23:54.1,29:31.4,3333,Columbia St & Lorraine St,40.6747055,-74.0075572,3396,Clinton St & 4 Place,40.6783563,-74.00014502,32768,Subscriber,1965,Jan-19
591,23:55.2,33:47.2,3664,North Moore St & Greenwich St,40.72019521,-74.01030064,386,Centre St & Worth St,40.71494807,-74.00234482,35236,Subscriber,1995,Jan-19
487,24:01.6,32:09.2,278,Concord St & Bridge St,40.69766564,-73.98476437,2000,Front St & Washington St,40.70255088,-73.98940236,25176,Subscriber,1988,Jan-19
828,23:58.2,37:46.4,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3377,Carroll St & Bond St,40.6786115,-73.99037292,15445,Subscriber,1969,Jan-19
359,24:05.7,30:05.3,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,34338,Subscriber,1985,Jan-19
1090,24:02.2,42:12.7,473,Rivington St & Chrystie St,40.72110063,-73.9919254,391,Clark St & Henry St,40.69760127,-73.99344559,18886,Subscriber,1985,Jan-19
1934,24:00.8,56:15.2,3435,Grand St & Elizabeth St,40.718822,-73.99596,445,E 10 St & Avenue A,40.72740794,-73.98142006,25729,Customer,1969,Jan-19
2513,24:02.0,05:55.7,3288,E 88 St & 1 Ave,40.778301,-73.9488134,334,W 20 St & 7 Ave,40.74238787,-73.99726235,27452,Customer,1969,Jan-19
608,24:00.8,34:09.1,3370,E 78 St & 2 Ave,40.7727966,-73.95577801,3134,3 Ave & E 62 St,40.76312584,-73.96526895,16188,Subscriber,1980,Jan-19
1373,24:04.4,46:57.7,503,E 20 St & Park Ave,40.73827428,-73.98751968,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,35566,Subscriber,1993,Jan-19
1197,24:07.5,44:05.1,426,West St & Chambers St,40.71754834,-74.01322069,514,12 Ave & W 40 St,40.76087502,-74.00277668,34157,Subscriber,1960,Jan-19
452,24:09.4,31:41.6,223,W 13 St & 7 Ave,40.73781509,-73.99994661,446,W 24 St & 7 Ave,40.74487634,-73.99529885,30280,Subscriber,1962,Jan-19
1157,24:05.6,43:23.1,423,W 54 St & 9 Ave,40.76584941,-73.98690506,247,Perry St & Bleecker St,40.73535398,-74.00483091,30822,Subscriber,1995,Jan-19
1175,24:06.3,43:41.9,426,West St & Chambers St,40.71754834,-74.01322069,514,12 Ave & W 40 St,40.76087502,-74.00277668,28971,Subscriber,1962,Jan-19
337,24:07.1,29:45.0,504,1 Ave & E 16 St,40.73221853,-73.98165557,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,31291,Subscriber,1960,Jan-19
343,24:10.4,29:54.3,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,3668,Leonard St & Nassau Ave,40.72395678,-73.94984365,35223,Subscriber,1984,Jan-19
2004,24:11.3,57:35.7,301,E 2 St & Avenue B,40.72217444,-73.98368779,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15448,Subscriber,1985,Jan-19
391,24:11.2,30:42.3,516,E 47 St & 1 Ave,40.75206862,-73.96784384,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,20179,Subscriber,1946,Jan-19
2349,24:13.7,03:22.8,143,Clinton St & Joralemon St,40.69239502,-73.99337909,495,W 47 St & 10 Ave,40.76269882,-73.99301222,32545,Subscriber,1993,Jan-19
959,24:15.8,40:15.0,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3388,President St & Henry St,40.6828003,-73.99990419,27113,Subscriber,1988,Jan-19
721,24:12.2,36:14.0,212,W 16 St & The High Line,40.74334935,-74.00681753,3658,W 18 St & 9 Ave,40.74353373,-74.00367558,21657,Subscriber,1986,Jan-19
353,24:13.4,30:07.4,3674,Jay St & York St,40.70140317,-73.9867267,314,Cadman Plaza West & Montague St,40.69383,-73.990539,26027,Subscriber,1995,Jan-19
300,24:20.8,29:20.8,480,W 53 St & 10 Ave,40.76669671,-73.99061728,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,34394,Subscriber,1990,Jan-19
1824,24:14.2,54:39.0,3536,W 116 St & Broadway,40.8082,-73.9641,3158,W 63 St & Broadway,40.77163851,-73.98261428,19613,Subscriber,1982,Jan-19
358,24:18.3,30:16.4,507,E 25 St & 2 Ave,40.73912601,-73.97973776,237,E 11 St & 2 Ave,40.73047309,-73.98672378,30112,Subscriber,1958,Jan-19
333,24:17.3,29:51.2,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,3263,Cooper Square & Astor Pl,40.72951496,-73.9907527,27911,Subscriber,1991,Jan-19
2848,24:21.2,11:49.2,262,Washington Park,40.6917823,-73.9737299,3232,Bond St & Fulton St,40.68962189,-73.98304269,17649,Subscriber,1989,Jan-19
1407,24:28.0,47:55.6,358,Christopher St & Greenwich St,40.73291553,-74.00711384,422,W 59 St & 10 Ave,40.770513,-73.988038,26145,Subscriber,1989,Jan-19
927,24:22.3,39:49.8,168,W 18 St & 6 Ave,40.73971301,-73.99456405,505,6 Ave & W 33 St,40.74901271,-73.98848395,35023,Subscriber,1951,Jan-19
209,24:20.7,27:50.0,3400,E 110 St & Madison Ave,40.7961535,-73.94782145,3424,E 106 St & Lexington Ave,40.791976,-73.945993,35190,Subscriber,1969,Jan-19
154,24:22.1,26:56.8,3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,3285,W 87 St & Amsterdam Ave,40.78839,-73.9747,33331,Subscriber,1985,Jan-19
290,24:24.2,29:15.0,536,1 Ave & E 30 St,40.74144387,-73.97536082,167,E 39 St & 3 Ave,40.7489006,-73.97604882,28120,Subscriber,1974,Jan-19
442,24:27.4,31:49.5,278,Concord St & Bridge St,40.69766564,-73.98476437,2000,Front St & Washington St,40.70255088,-73.98940236,19088,Customer,1969,Jan-19
355,24:26.2,30:22.0,3118,McGuinness Blvd & Eagle St,40.73555,-73.95284,3119,Vernon Blvd & 50 Ave,40.74232744,-73.95411749,26462,Subscriber,1991,Jan-19
385,24:27.1,30:53.0,486,Broadway & W 29 St,40.7462009,-73.98855723,476,E 31 St & 3 Ave,40.74394314,-73.97966069,26631,Customer,1969,Jan-19
2492,24:25.4,05:57.9,3288,E 88 St & 1 Ave,40.778301,-73.9488134,334,W 20 St & 7 Ave,40.74238787,-73.99726235,28689,Customer,1969,Jan-19
1328,24:27.9,46:36.8,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,265,Stanton St & Chrystie St,40.72229346,-73.99147535,15296,Customer,1969,Jan-19
1406,24:31.1,47:57.1,358,Christopher St & Greenwich St,40.73291553,-74.00711384,422,W 59 St & 10 Ave,40.770513,-73.988038,34083,Subscriber,1988,Jan-19
834,24:32.8,38:27.7,497,E 17 St & Broadway,40.73704984,-73.99009296,307,Canal St & Rutgers St,40.71427487,-73.98990025,35535,Subscriber,1982,Jan-19
305,24:34.7,29:40.6,3140,1 Ave & E 78 St,40.77140426,-73.9535166,3141,1 Ave & E 68 St,40.76500525,-73.95818491,34148,Subscriber,1981,Jan-19
909,24:39.6,39:48.9,340,Madison St & Clinton St,40.71269042,-73.98776323,229,Great Jones St,40.72743423,-73.99379025,21358,Subscriber,2000,Jan-19
1343,24:35.8,46:59.3,3129,Queens Plaza North & Crescent St,40.75110165,-73.94073717,3150,E 85 St & York Ave,40.77536905,-73.94803392,34002,Subscriber,1967,Jan-19
2173,24:37.9,00:51.7,3043,Lewis Ave & Decatur St,40.6814598,-73.934903,3109,Banker St & Meserole Ave,40.72606,-73.95621,15877,Subscriber,1986,Jan-19
1328,24:36.6,46:45.5,3648,Flushing Ave & Vanderbilt Ave,40.69795032,-73.9707756,265,Stanton St & Chrystie St,40.72229346,-73.99147535,32639,Customer,1969,Jan-19
361,24:40.2,30:41.5,403,E 2 St & 2 Ave,40.72502876,-73.99069656,3656,E 2 St & Avenue A,40.72307749,-73.98583621,24336,Subscriber,1969,Jan-19
438,24:39.9,31:58.6,2003,1 Ave & E 18 St,40.73381219,-73.98054421,497,E 17 St & Broadway,40.73704984,-73.99009296,35578,Subscriber,1980,Jan-19
1324,24:41.5,46:46.4,487,E 20 St & FDR Drive,40.73314259,-73.97573881,523,W 38 St & 8 Ave,40.75466591,-73.99138152,25622,Subscriber,1964,Jan-19
449,24:43.7,32:13.4,528,2 Ave & E 31 St,40.74290902,-73.97706058,402,Broadway & E 22 St,40.7403432,-73.98955109,18527,Subscriber,1984,Jan-19
832,24:44.1,38:36.3,328,Watts St & Greenwich St,40.72405549,-74.00965965,363,West Thames St,40.70834698,-74.01713445,15665,Customer,1975,Jan-19
659,24:47.5,35:47.0,3461,Murray St & Greenwich St,40.71485151,-74.01122332,3435,Grand St & Elizabeth St,40.718822,-73.99596,16435,Subscriber,1998,Jan-19
